"id","user_id","content_id","engagement_type","engagement_value","created_date"
"577","10","128734","MillisecondsEngagedWith","3033","2022-11-09 16:51:48"
"578","10","51094","Like","1","2022-11-09 16:51:50"
"579","10","51094","MillisecondsEngagedWith","2434","2022-11-09 16:51:51"
"580","10","58289","Like","-1","2022-11-09 16:51:57"
"581","10","58289","MillisecondsEngagedWith","6365","2022-11-09 16:51:58"
"582","10","58525","Like","-1","2022-11-09 16:51:59"
"583","10","58525","MillisecondsEngagedWith","1518","2022-11-09 16:52:00"
"584","10","63189","Like","-1","2022-11-09 16:52:02"
"585","10","63189","MillisecondsEngagedWith","2099","2022-11-09 16:52:02"
"586","10","67540","Like","1","2022-11-09 16:52:05"
"587","10","67540","MillisecondsEngagedWith","2383","2022-11-09 16:52:05"
"588","10","78406","MillisecondsEngagedWith","1833","2022-11-09 16:52:08"
"589","10","93035","Like","1","2022-11-09 16:52:10"
"590","10","93035","MillisecondsEngagedWith","7382","2022-11-09 16:52:15"
"591","10","102731","Like","1","2022-11-09 16:52:18"
"592","10","102731","MillisecondsEngagedWith","8150","2022-11-09 16:52:24"
"593","10","106743","Like","-1","2022-11-09 16:52:27"
"594","10","106743","MillisecondsEngagedWith","2617","2022-11-09 16:52:28"
"595","10","130163","Like","-1","2022-11-09 16:52:30"
"596","10","130163","MillisecondsEngagedWith","1966","2022-11-09 16:52:30"
"597","10","31728","Like","1","2022-11-09 16:52:33"
"598","10","31728","MillisecondsEngagedWith","2699","2022-11-09 16:52:33"
"599","10","36689","Like","1","2022-11-09 16:52:35"
"600","10","36689","MillisecondsEngagedWith","2532","2022-11-09 16:52:36"
"601","10","49219","Like","-1","2022-11-09 16:52:39"
"602","10","58773","Like","-1","2022-11-09 16:52:41"
"603","10","73639","Like","1","2022-11-09 16:52:44"
"604","10","73639","MillisecondsEngagedWith","19980","2022-11-09 16:53:01"
"605","10","103156","Like","-1","2022-11-09 16:53:05"
"606","10","103156","MillisecondsEngagedWith","4500","2022-11-09 16:53:06"
"607","10","114857","Like","1","2022-11-09 16:53:11"
"608","10","114857","MillisecondsEngagedWith","6367","2022-11-09 16:53:13"
"609","10","116295","Like","1","2022-11-09 16:53:18"
"610","10","116295","MillisecondsEngagedWith","6165","2022-11-09 16:53:20"
"611","10","126506","Like","1","2022-11-09 16:53:23"
"612","10","126506","MillisecondsEngagedWith","2332","2022-11-09 16:53:24"
"613","10","126594","Like","-1","2022-11-09 16:53:28"
"614","10","126594","MillisecondsEngagedWith","3266","2022-11-09 16:53:28"
"615","10","32724","Like","1","2022-11-09 16:53:31"
"616","10","32724","MillisecondsEngagedWith","2500","2022-11-09 16:53:31"
"617","10","33652","Like","1","2022-11-09 16:53:33"
"618","10","33652","MillisecondsEngagedWith","2133","2022-11-09 16:53:33"
"619","10","55553","Like","1","2022-11-09 16:53:35"
"620","10","55553","MillisecondsEngagedWith","2133","2022-11-09 16:53:36"
"621","10","84553","Like","1","2022-11-09 16:53:38"
"622","10","84553","MillisecondsEngagedWith","2100","2022-11-09 16:53:38"
"623","10","103979","Like","1","2022-11-09 16:53:41"
"624","10","103979","MillisecondsEngagedWith","2600","2022-11-09 16:53:41"
"625","10","105043","Like","-1","2022-11-09 16:53:43"
"626","10","105043","MillisecondsEngagedWith","1750","2022-11-09 16:53:43"
"627","10","109669","Like","-1","2022-11-09 16:53:50"
"628","10","109669","MillisecondsEngagedWith","6967","2022-11-09 16:53:50"
"629","10","113023","Like","1","2022-11-09 16:53:52"
"632","10","127102","Like","-1","2022-11-09 16:54:05"
"633","10","127102","MillisecondsEngagedWith","12799","2022-11-09 16:54:06"
"634","10","133609","Like","1","2022-11-09 16:54:08"
"635","10","30326","Like","-1","2022-11-09 16:54:15"
"636","10","30326","MillisecondsEngagedWith","1766","2022-11-09 16:54:15"
"637","10","57627","Like","-1","2022-11-09 16:54:18"
"638","10","57627","MillisecondsEngagedWith","2567","2022-11-09 16:54:18"
"639","10","57786","Like","1","2022-11-09 16:54:22"
"640","10","57786","MillisecondsEngagedWith","3199","2022-11-09 16:54:22"
"641","10","60430","Like","1","2022-11-09 16:54:24"
"642","10","60430","MillisecondsEngagedWith","2133","2022-11-09 16:54:24"
"643","10","62462","Like","-1","2022-11-09 16:54:26"
"644","10","68073","Like","-1","2022-11-09 16:54:30"
"645","10","68073","MillisecondsEngagedWith","2283","2022-11-09 16:54:31"
"646","10","83058","Like","1","2022-11-09 16:54:33"
"647","10","90152","Like","1","2022-11-09 16:54:38"
"648","10","90152","MillisecondsEngagedWith","3850","2022-11-09 16:54:38"
"649","10","111551","Like","1","2022-11-09 16:54:41"
"650","10","130651","Like","1","2022-11-09 16:54:44"
"651","10","130651","MillisecondsEngagedWith","2166","2022-11-09 16:54:44"
"652","10","41134","Like","-1","2022-11-09 16:54:46"
"653","10","41134","MillisecondsEngagedWith","1817","2022-11-09 16:54:46"
"654","10","43590","Like","1","2022-11-09 16:54:49"
"655","10","43590","MillisecondsEngagedWith","6266","2022-11-09 16:54:53"
"656","10","55611","Like","1","2022-11-09 16:54:55"
"657","10","55611","MillisecondsEngagedWith","2000","2022-11-09 16:54:56"
"658","10","61447","Like","1","2022-11-09 16:54:59"
"659","10","61447","MillisecondsEngagedWith","2899","2022-11-09 16:54:59"
"660","10","55533","Like","1","2022-11-09 16:55:03"
"661","10","55533","MillisecondsEngagedWith","1583","2022-11-09 16:55:04"
"662","10","44974","Like","1","2022-11-09 16:55:06"
"663","10","130731","Like","1","2022-11-09 16:55:08"
"664","10","130731","MillisecondsEngagedWith","1782","2022-11-09 16:55:08"
"665","10","113239","Like","-1","2022-11-09 16:55:10"
"666","10","113239","MillisecondsEngagedWith","2532","2022-11-09 16:55:11"
"667","10","79621","Like","1","2022-11-09 16:55:13"
"668","10","79621","MillisecondsEngagedWith","2133","2022-11-09 16:55:13"
"669","10","77921","Like","1","2022-11-09 16:55:15"
"670","10","77921","MillisecondsEngagedWith","2151","2022-11-09 16:55:16"
"671","10","66872","Like","1","2022-11-09 16:55:19"
"672","10","66872","MillisecondsEngagedWith","3100","2022-11-09 16:55:19"
"673","10","64816","Like","-1","2022-11-09 16:55:22"
"674","10","64816","MillisecondsEngagedWith","2365","2022-11-09 16:55:22"
"675","10","61447","MillisecondsEngagedWith","1134","2022-11-09 16:55:24"
"676","10","129796","Like","1","2022-11-09 16:55:28"
"677","10","129796","MillisecondsEngagedWith","4247","2022-11-09 16:55:30"
"678","10","122781","Like","-1","2022-11-09 16:55:39"
"679","10","122781","MillisecondsEngagedWith","9365","2022-11-09 16:55:40"
"680","10","109991","Like","1","2022-11-09 16:55:42"
"681","10","109991","MillisecondsEngagedWith","2950","2022-11-09 16:55:43"
"682","10","102576","Like","-1","2022-11-09 16:55:45"
"683","10","102576","MillisecondsEngagedWith","1766","2022-11-09 16:55:45"
"684","10","97967","Like","1","2022-11-09 16:55:48"
"685","10","97967","MillisecondsEngagedWith","2999","2022-11-09 16:55:49"
"686","10","96572","Like","-1","2022-11-09 16:55:51"
"687","10","96572","MillisecondsEngagedWith","2700","2022-11-09 16:55:51"
"688","10","86869","Like","1","2022-11-09 16:55:54"
"689","10","86869","MillisecondsEngagedWith","2784","2022-11-09 16:55:55"
"690","10","81852","Like","1","2022-11-09 16:55:57"
"691","10","81852","MillisecondsEngagedWith","3434","2022-11-09 16:55:59"
"692","10","131144","Like","1","2022-11-09 16:56:07"
"693","10","131144","MillisecondsEngagedWith","2348","2022-11-09 16:56:08"
"694","10","37399","Like","1","2022-11-09 16:56:11"
"695","10","37399","MillisecondsEngagedWith","3450","2022-11-09 16:56:12"
"696","10","60651","Like","1","2022-11-09 16:56:14"
"697","10","60651","MillisecondsEngagedWith","2450","2022-11-09 16:56:15"
"698","10","99310","Like","-1","2022-11-09 16:56:17"
"699","10","99310","MillisecondsEngagedWith","3899","2022-11-09 16:56:19"
"700","10","105484","Like","1","2022-11-09 16:56:27"
"701","10","105484","MillisecondsEngagedWith","7934","2022-11-09 16:56:27"
"702","10","108052","Like","1","2022-11-09 16:56:30"
"703","10","108052","MillisecondsEngagedWith","1900","2022-11-09 16:56:30"
"704","10","108755","Like","-1","2022-11-09 16:56:32"
"705","10","108755","MillisecondsEngagedWith","1683","2022-11-09 16:56:32"
"706","10","113360","Like","-1","2022-11-09 16:56:35"
"707","10","113360","MillisecondsEngagedWith","2482","2022-11-09 16:56:36"
"708","10","124970","Like","1","2022-11-09 16:56:38"
"709","10","124970","MillisecondsEngagedWith","1783","2022-11-09 16:56:38"
"710","10","135440","Like","-1","2022-11-09 16:56:41"
"711","10","135440","MillisecondsEngagedWith","3017","2022-11-09 16:56:43"
"712","10","135557","Like","-1","2022-11-09 16:56:44"
"713","10","135557","MillisecondsEngagedWith","1967","2022-11-09 16:56:44"
"714","10","37288","Like","-1","2022-11-09 16:56:46"
"715","10","37288","MillisecondsEngagedWith","1617","2022-11-09 16:56:46"
"716","10","58518","Like","-1","2022-11-09 16:56:48"
"717","10","58518","MillisecondsEngagedWith","53011","2022-11-09 16:57:40"
"718","10","62687","Like","1","2022-11-09 16:57:43"
"719","10","65093","Like","-1","2022-11-09 16:57:44"
"720","10","65093","MillisecondsEngagedWith","1633","2022-11-09 16:57:44"
"721","10","73204","Like","-1","2022-11-09 16:57:46"
"722","10","73204","MillisecondsEngagedWith","1399","2022-11-09 16:57:46"
"723","10","74471","Like","1","2022-11-09 16:57:48"
"724","10","74471","MillisecondsEngagedWith","1616","2022-11-09 16:57:48"
"725","10","102201","Like","1","2022-11-09 16:57:52"
"726","10","110260","Like","1","2022-11-09 16:57:55"
"727","10","112421","Like","1","2022-11-09 16:57:57"
"728","10","112421","MillisecondsEngagedWith","2199","2022-11-09 16:57:57"
"729","10","114908","Like","-1","2022-11-09 16:57:59"
"730","10","114908","MillisecondsEngagedWith","2199","2022-11-09 16:58:00"
"731","10","114908","MillisecondsEngagedWith","1917","2022-11-09 16:58:03"
"732","10","32908","Like","-1","2022-11-09 16:58:05"
"733","10","32908","MillisecondsEngagedWith","2287","2022-11-09 16:58:05"
"734","10","37288","MillisecondsEngagedWith","2285","2022-11-09 16:58:08"
"735","10","43584","Like","-1","2022-11-09 16:58:15"
"736","10","48614","Like","-1","2022-11-09 16:58:17"
"737","10","48614","MillisecondsEngagedWith","2150","2022-11-09 16:58:18"
"738","10","59076","Like","-1","2022-11-09 16:58:20"
"739","10","59076","MillisecondsEngagedWith","2667","2022-11-09 16:58:21"
"740","10","75181","Like","-1","2022-11-09 16:58:23"
"741","10","75181","MillisecondsEngagedWith","2916","2022-11-09 16:58:24"
"742","10","120535","MillisecondsEngagedWith","1816","2022-11-09 16:58:26"
"743","10","126415","Like","1","2022-11-09 16:58:29"
"744","10","126415","MillisecondsEngagedWith","2116","2022-11-09 16:58:29"
"745","10","120535","MillisecondsEngagedWith","2216","2022-11-09 16:58:32"
"746","10","129617","Like","-1","2022-11-09 16:58:34"
"747","10","129617","MillisecondsEngagedWith","1950","2022-11-09 16:58:34"
"748","10","30860","Like","-1","2022-11-09 16:58:41"
"749","10","36149","Like","1","2022-11-09 17:09:30"
"750","10","36149","MillisecondsEngagedWith","648850","2022-11-09 17:09:31"
"751","10","37794","Like","1","2022-11-09 17:09:33"
"752","10","61802","Like","1","2022-11-09 17:09:35"
"753","10","61802","MillisecondsEngagedWith","1933","2022-11-09 17:09:36"
"754","10","77133","Like","-1","2022-11-09 17:09:38"
"755","10","77133","MillisecondsEngagedWith","2711359","2022-11-09 17:54:48"
"756","10","94982","Like","-1","2022-11-09 17:54:49"
"757","10","98429","Like","1","2022-11-09 17:54:54"
"758","10","98429","MillisecondsEngagedWith","2066","2022-11-09 17:54:54"
"759","10","102464","MillisecondsEngagedWith","1134","2022-11-09 17:54:56"
"760","10","102981","Like","-1","2022-11-09 17:54:58"
"761","10","118301","Like","1","2022-11-09 18:01:06"
"762","10","118301","MillisecondsEngagedWith","368370","2022-11-09 18:01:07"
"763","10","37525","Like","1","2022-11-09 18:01:09"
"764","10","37525","MillisecondsEngagedWith","1950","2022-11-09 18:01:09"
"765","10","38321","Like","1","2022-11-09 18:01:11"
"766","10","53269","Like","-1","2022-11-09 18:01:13"
"767","12","44047","MillisecondsEngagedWith","1366","2022-11-09 18:10:10"
"768","12","48147","MillisecondsEngagedWith","1370","2022-11-09 18:10:10"
"769","12","40273","MillisecondsEngagedWith","2934","2022-11-09 18:10:12"
"770","12","40273","MillisecondsEngagedWith","1165","2022-11-09 18:10:17"
"771","12","77631","MillisecondsEngagedWith","1633","2022-11-09 18:10:19"
"772","12","40273","MillisecondsEngagedWith","132267","2022-11-09 18:12:33"
"773","12","135983","MillisecondsEngagedWith","1883","2022-11-09 18:12:39"
"774","12","118660","MillisecondsEngagedWith","2016","2022-11-09 18:12:39"
"775","12","122961","MillisecondsEngagedWith","1950","2022-11-09 18:12:39"
"776","12","117944","MillisecondsEngagedWith","2067","2022-11-09 18:12:39"
"777","12","40273","MillisecondsEngagedWith","27233","2022-11-09 18:13:09"
"778","12","44047","MillisecondsEngagedWith","1850","2022-11-09 18:13:11"
"780","12","40273","MillisecondsEngagedWith","1883","2022-11-09 18:13:17"
"781","12","44047","MillisecondsEngagedWith","1633","2022-11-09 18:13:19"
"782","12","40273","Like","1","2022-11-09 18:13:21"
"783","12","40273","MillisecondsEngagedWith","2483","2022-11-09 18:13:22"
"784","12","44047","MillisecondsEngagedWith","18083","2022-11-09 18:13:40"
"785","12","44047","Like","-1","2022-11-09 18:13:48"
"786","12","44047","MillisecondsEngagedWith","8134","2022-11-09 18:13:49"
"787","12","48147","MillisecondsEngagedWith","1017","2022-11-09 18:13:50"
"788","12","48147","Like","1","2022-11-09 18:13:59"
"789","12","48147","MillisecondsEngagedWith","9066","2022-11-09 18:14:00"
"790","12","61892","MillisecondsEngagedWith","4268","2022-11-09 18:14:08"
"791","12","63669","MillisecondsEngagedWith","1300","2022-11-09 18:14:09"
"792","12","130731","MillisecondsEngagedWith","36750","2022-11-09 18:14:48"
"793","12","120396","MillisecondsEngagedWith","1484","2022-11-09 18:14:50"
"794","12","61892","MillisecondsEngagedWith","1584","2022-11-09 18:14:52"
"795","12","61892","Like","1","2022-11-09 18:14:53"
"796","12","63669","Like","-1","2022-11-09 18:14:57"
"797","12","68701","Like","1","2022-11-09 18:14:59"
"798","12","68701","MillisecondsEngagedWith","2850","2022-11-09 18:15:00"
"799","12","74357","Like","-1","2022-11-09 18:15:02"
"800","12","74357","MillisecondsEngagedWith","2200","2022-11-09 18:15:03"
"801","12","79777","Like","-1","2022-11-09 18:15:05"
"802","12","91871","Like","-1","2022-11-09 18:15:09"
"803","12","91871","MillisecondsEngagedWith","3049","2022-11-09 18:15:10"
"804","12","104823","Like","1","2022-11-09 18:15:11"
"805","12","104823","MillisecondsEngagedWith","1400","2022-11-09 18:15:12"
"806","12","110894","Like","-1","2022-11-09 18:15:15"
"807","12","110894","MillisecondsEngagedWith","6050","2022-11-09 18:15:18"
"808","12","120396","Like","-1","2022-11-09 18:15:20"
"809","12","120396","MillisecondsEngagedWith","5851","2022-11-09 18:15:24"
"810","12","130731","Like","-1","2022-11-09 18:15:26"
"811","12","130731","MillisecondsEngagedWith","3384","2022-11-09 18:15:27"
"812","12","33074","Like","1","2022-11-09 18:15:32"
"813","12","33074","MillisecondsEngagedWith","4750","2022-11-09 18:15:32"
"814","12","44614","Like","-1","2022-11-09 18:15:34"
"815","12","44614","MillisecondsEngagedWith","2434","2022-11-09 18:15:35"
"816","12","45956","Like","-1","2022-11-09 18:15:38"
"817","12","45956","MillisecondsEngagedWith","3283","2022-11-09 18:15:39"
"818","12","66639","Like","-1","2022-11-09 18:15:44"
"819","12","66639","MillisecondsEngagedWith","2000","2022-11-09 18:15:44"
"820","12","73079","Like","1","2022-11-09 18:15:47"
"821","12","101698","Like","1","2022-11-09 18:15:49"
"822","12","108458","Like","-1","2022-11-09 18:15:50"
"823","12","108458","MillisecondsEngagedWith","1351","2022-11-09 18:15:51"
"824","12","109001","Like","-1","2022-11-09 18:15:53"
"825","12","109001","MillisecondsEngagedWith","1750","2022-11-09 18:15:53"
"826","12","109052","Like","1","2022-11-09 18:15:56"
"827","12","109052","MillisecondsEngagedWith","2251","2022-11-09 18:15:57"
"828","12","128968","Like","-1","2022-11-09 18:15:59"
"829","12","128968","MillisecondsEngagedWith","2483","2022-11-09 18:15:59"
"830","12","33550","MillisecondsEngagedWith","5550","2022-11-09 18:16:05"
"831","12","33550","Like","-1","2022-11-09 18:16:06"
"832","12","44974","Like","-1","2022-11-09 18:16:09"
"833","12","44974","MillisecondsEngagedWith","2700","2022-11-09 18:16:09"
"834","12","49219","Like","-1","2022-11-09 18:16:11"
"835","12","49219","MillisecondsEngagedWith","3149","2022-11-09 18:16:13"
"836","12","60858","Like","-1","2022-11-09 18:16:17"
"837","12","60858","MillisecondsEngagedWith","4451","2022-11-09 18:16:17"
"838","12","63989","Like","1","2022-11-09 18:16:20"
"839","12","79051","Like","1","2022-11-09 18:16:21"
"840","12","79051","MillisecondsEngagedWith","1733","2022-11-09 18:16:22"
"841","12","80916","Like","1","2022-11-09 18:16:24"
"842","12","80916","MillisecondsEngagedWith","1933","2022-11-09 18:16:25"
"843","12","80916","MillisecondsEngagedWith","3001","2022-11-09 18:16:29"
"844","12","96028","MillisecondsEngagedWith","2750","2022-11-09 18:16:32"
"845","12","126109","Like","1","2022-11-09 18:16:33"
"846","12","126109","MillisecondsEngagedWith","1533","2022-11-09 18:16:34"
"847","12","131406","Like","-1","2022-11-09 18:16:38"
"848","12","49663","Like","-1","2022-11-09 18:16:40"
"849","12","49663","MillisecondsEngagedWith","2167","2022-11-09 18:16:40"
"850","12","59512","Like","1","2022-11-09 18:16:42"
"851","12","59512","MillisecondsEngagedWith","1566","2022-11-09 18:16:43"
"852","12","67501","MillisecondsEngagedWith","2017","2022-11-09 18:16:45"
"853","12","67501","Like","1","2022-11-09 18:16:46"
"854","12","83538","Like","-1","2022-11-09 18:16:49"
"855","12","83538","MillisecondsEngagedWith","2217","2022-11-09 18:16:50"
"856","12","97783","Like","-1","2022-11-09 18:16:51"
"857","12","97783","MillisecondsEngagedWith","2267","2022-11-09 18:16:52"
"858","12","106677","Like","1","2022-11-09 18:16:54"
"859","12","106677","MillisecondsEngagedWith","2216","2022-11-09 18:16:55"
"860","12","108038","MillisecondsEngagedWith","2200","2022-11-09 18:17:00"
"861","12","124477","MillisecondsEngagedWith","2153","2022-11-09 18:17:00"
"862","12","102576","MillisecondsEngagedWith","1050","2022-11-09 18:17:04"
"863","12","104672","MillisecondsEngagedWith","1020","2022-11-09 18:17:04"
"864","12","98489","MillisecondsEngagedWith","2568","2022-11-09 18:17:05"
"865","12","101932","MillisecondsEngagedWith","2517","2022-11-09 18:17:05"
"866","12","74029","MillisecondsEngagedWith","1184","2022-11-09 18:17:06"
